   1.1870365e+01  -9.7545757e+00  -9.7819229e+00  -9.7894093e+00  -9.7909246e+00  -9.7911051e+00
   1.1876517e+01  -9.7193014e+00  -9.7462838e+00  -9.7536699e+00  -9.7551651e+00  -9.7553428e+00
   1.1882643e+01  -9.6841809e+00  -9.7108052e+00  -9.7180925e+00  -9.7195677e+00  -9.7197436e+00
   1.1888743e+01  -9.6492140e+00  -9.6754854e+00  -9.6826765e+00  -9.6841321e+00  -9.6843053e+00
   1.1894818e+01  -9.6143992e+00  -9.6403243e+00  -9.6474197e+00  -9.6488563e+00  -9.6490269e+00
   1.1900867e+01  -9.5797351e+00  -9.6053194e+00  -9.6123217e+00  -9.6137388e+00  -9.6139077e+00
   1.1906891e+01  -9.5452211e+00  -9.5704706e+00  -9.5773806e+00  -9.5787792e+00  -9.5789455e+00
   1.1912889e+01  -9.5108555e+00  -9.5357758e+00  -9.5425952e+00  -9.5439756e+00  -9.5441398e+00
   1.1918863e+01  -9.4766376e+00  -9.5012336e+00  -9.5079644e+00  -9.5093265e+00  -9.5094886e+00
   1.1924813e+01  -9.4425665e+00  -9.4668437e+00  -9.4734868e+00  -9.4748316e+00  -9.4749917e+00
   1.1930737e+01  -9.4086404e+00  -9.4326044e+00  -9.4391617e+00  -9.4404886e+00  -9.4406467e+00
   1.1936638e+01  -9.3748589e+00  -9.3985149e+00  -9.4049872e+00  -9.4062973e+00  -9.4064534e+00
   1.1942515e+01  -9.3412206e+00  -9.3645735e+00  -9.3709627e+00  -9.3722558e+00  -9.3724099e+00
   1.1948367e+01  -9.3077249e+00  -9.3307792e+00  -9.3370867e+00  -9.3383630e+00  -9.3385152e+00
   1.1954196e+01  -9.2743702e+00  -9.2971312e+00  -9.3033579e+00  -9.3046184e+00  -9.3047683e+00
   1.1960002e+01  -9.2411555e+00  -9.2636284e+00  -9.2697755e+00  -9.2710198e+00  -9.2711681e+00
   1.1965784e+01  -9.2080804e+00  -9.2302692e+00  -9.2363387e+00  -9.2375672e+00  -9.2377133e+00
   1.1971544e+01  -9.1751436e+00  -9.1970528e+00  -9.2030456e+00  -9.2042582e+00  -9.2044029e+00
   1.1977280e+01  -9.1423438e+00  -9.1639781e+00  -9.1698954e+00  -9.1710930e+00  -9.1712355e+00
   1.1982994e+01  -9.1096806e+00  -9.1310440e+00  -9.1368869e+00  -9.1380698e+00  -9.1382104e+00
   1.1988685e+01  -9.0771524e+00  -9.0982493e+00  -9.1040197e+00  -9.1051873e+00  -9.1053265e+00
   1.1994353e+01  -9.0447586e+00  -9.0655937e+00  -9.0712917e+00  -9.0724449e+00  -9.0725824e+00
   1.2000000e+01  -9.0124984e+00  -9.0330754e+00  -9.0387026e+00  -9.0398416e+00  -9.0399771e+00
